id,label
275933,none
276055,old
276151,young
276239,none
276263,young
276381,old
276476,young
276552,old
276580,old
276673,none
276719,old
276841,old
276886,none
276893,young
277005,none
277020,old
277025,old
277073,old
277080,old
277326,old
277383,none
277422,young
277479,young
277533,old
277642,old
277717,old
277738,old
277761,old
277812,old
277945,old
278095,young
278134,none
278168,young
278290,old
278323,none
278350,old
278359,young
278365,old
278395,none
278435,old
278506,none
278579,old
278627,young
278636,none
278705,young
278742,young
278771,young
278843,old
278934,old
278966,old
278967,old
278973,old
278977,old
279013,old
279030,old
279138,old
279149,none
279176,young
279203,none
279256,none
279259,old
279265,old
279278,none
279490,old
279521,old
279541,none
279549,young
279696,old
279716,none
279723,old
279818,old
279824,young
279838,old
279879,old
279895,young
279940,none
279984,old
280008,none
280022,young
280079,none
280083,young
280114,old
280184,young
280370,old
280612,young
280623,old
280705,old
280710,none
280761,none
280766,old
280819,old
280888,young
280909,young
280930,young
280976,old
281008,young
281012,young
281032,old
281040,none
281056,old
281072,young
281101,young
281111,old
281220,none
281296,old
281409,none
281414,young
281429,old
281475,young
281500,old
281512,old
281534,old
281541,old
281601,old
281602,none
281679,old
281687,old
281733,young
281759,old
281766,none
281800,young
281809,old
281820,none
281829,young
281837,old
281929,old
281972,young
282037,old
282062,old
282134,old
282145,none
282224,old
282225,old
282231,young
282251,young
282659,old
282672,old
282680,young
282698,old
282719,old
282768,old
282830,old
282928,none
282942,old
283012,young
283055,young
283097,young
283120,none
283187,old
283254,old
283264,old
283520,old
283698,old
283761,old
283772,young
283858,young
283947,young
283977,none
284015,young
284064,old
284097,young
284143,old
284152,old
284160,old
284220,young
284257,young
284341,old
284350,young
284379,young
284421,none
284445,none
284465,young
284542,young
284658,old
284698,old
284764,old
284991,old
285047,old
285106,none
285160,none
285291,young
285293,old
285302,young
285361,none
285437,old
285451,old
285583,old
285633,young
285645,old
285661,old
285727,young
285734,young
285751,none
285799,old
285844,old
285967,old
286018,young
286089,old
286106,young
286124,old
286182,old
286313,old
286362,old
286460,old
286523,old
286544,none
286556,old
286583,old
286606,young
286660,old
286662,none
286723,old
286778,young
286972,old
286981,old
287190,none
287216,none
287550,old
287586,old
287828,young
287882,none
288041,old
288150,young
288174,young
288201,none
288290,young
288408,old
288491,young
288493,old
288553,old
288576,old
288584,old
288599,young
288862,young
288884,old
289059,old
289120,old
289172,old
289201,none
289229,old
289263,young
289318,none
289323,none
289388,none
289392,old
289512,old
289572,young
289573,old
289594,old
289620,old
289633,none
289640,old
289813,young
289900,young
289941,young
289995,none
290115,old
290163,young
290234,old
290282,old
290618,old
290684,old
290700,young
290828,none
290839,old
290868,none
290875,old
290881,old
290959,old
290979,young
291048,young
291074,old
291202,old
291256,old
291286,none
291305,old
291460,old
291551,young
291572,young
291606,young
291619,old
291680,old
291686,old
291696,young
291936,none
291962,young
292024,old
292118,none
292156,old
292169,old
292188,old
292227,young
292236,none
292428,none
292446,old
292456,old
292482,young
292485,old
292529,old
292649,old
292685,none
292697,old
292804,none
292901,young
292971,none
292990,none
293034,none
293133,young
293148,young
293207,young
293221,young
293300,none
293315,none
293425,old
293505,none
293537,young
293548,old
293625,old
293703,old
293733,old
293768,young
293888,old
293891,old
293964,none
294011,young
294032,young
294035,young
294073,old
294124,old
294182,none
294209,old
294350,old
294373,none
294403,old
294495,young
294537,old
294541,old
294585,young
294621,none
294634,old
294698,young
294776,old
294839,old
294853,young
294883,none
294908,young
294958,old
295006,old
295105,old
295114,old
295124,young
295138,young
295194,old
295308,old
295377,old
295409,old
295412,old
295440,old
295441,old
295451,old
295472,old
295478,old
295491,old
295576,old
295589,old
295593,old
295599,none
295628,old
295656,old
295693,old
295713,young
295837,old
295945,old
295956,none
295957,young
296176,old
296222,old
296236,old
296243,old
296255,old
296393,young
296459,old
296460,young
296492,young
296524,old
296649,none
296657,old
296676,old
296684,old
296848,old
296994,old
297074,old
297084,old
297180,old
297220,old
297244,old
297249,old
297267,none
297299,young
297314,old
297349,none
297353,old
297380,none
297522,old
297540,old
297578,old
297610,young
297669,none
297676,old
297683,none
297698,none
297812,old
297933,young
297972,young
298051,none
298186,old
298197,none
298225,old
298331,young
298362,young
298382,old
298403,young
298405,old
298493,young
298526,young
298578,young
298629,young
298633,young
298784,old
298812,young
298933,none
298978,young
299000,none
299001,old
299023,old
299116,young
299207,old
299288,old
299457,old
299468,old
299593,none
299601,young
299734,old
299838,old
299946,old
299986,old
300012,young
300142,old
300200,old
300214,old
300276,old
300323,old
300330,old
300341,old
300353,old
300375,old
300403,old
300408,young
300509,young
300577,old
300786,old
300791,old
300848,old
300863,young
300865,old
300903,none
300962,none
300972,old
301011,old
301082,young
301106,old
301155,young
301266,young
301282,young
301317,old
301397,old
301402,young
301415,young
301438,old
301453,none
301541,old
301563,old
301574,none
301575,none
301582,old
301670,young
301684,old
301746,none
301755,old
301756,none
301797,young
301867,young
301937,none
301993,young
302067,none
302107,old
302222,old
302292,old
302375,none
302380,old
302405,old
302498,old
302512,none
302536,old
302599,none
302606,young
302716,young
302767,old
302842,none
302882,young
302908,old
302958,young
302990,young
303024,none
303026,young
303089,old
303101,none
303204,young
303210,old
303219,old
303260,old
303321,old
303413,young
303520,old
303538,young
303543,none
303556,none
303590,young
303607,young
303611,old
303626,old
303653,old
303667,old
303731,none
303738,old
303768,old
303778,old
303814,old
303847,none
303926,none
303956,young
303971,old
304008,old
304083,none
304180,none
304186,old
304217,old
304330,old
304361,young
304379,old
304390,old
304438,young
304557,none
304578,old
304596,young
304689,young
304749,none
304834,young
304853,old
304964,young
305004,young
305195,old
305206,old
305309,young
305329,old
305376,old
305404,none
305423,young
305437,old
305545,old
305576,old
305589,young
305632,old
305639,old
305781,old
305873,young
305879,old
306061,young
306127,none
306139,old
306186,old
306247,old
306335,old
306412,old
306415,old
306426,old
306453,old
306467,old
306495,old
306603,old
306611,old
306619,old
306636,young
306670,young
306700,old
306716,none
306749,old
306755,young
306812,old
306908,old
306931,old
306972,old
306974,old
307026,old
307034,none
307057,none
307510,old
307523,young
307547,old
307794,young
307800,none
307873,young
307943,old
307967,none
307993,old
308101,old
308128,young
308165,young
308223,none
308274,old
308394,old
308487,old
308506,old
308545,young
308759,old
308764,old
308856,old
308996,old
309071,old
309104,old
309120,old
309316,young
309371,none
309418,old
309514,old
309528,old
309579,none
309638,young
309662,old
309859,none
309900,old
309993,old
310008,old
310035,old
310071,old
310121,none
310185,none
310278,old
310310,old
310369,old
310407,none
310442,old
310479,young
310545,none
310597,old
310600,old
310669,old
310705,old
310725,young
310788,old
310797,old
310862,old
310882,none
310998,old
311002,none
311015,old
311300,none
311309,young
311378,young
311392,none
311394,young
311435,old
311465,old
311497,old
311902,none
311904,old
311922,old
311928,young
311964,young
312020,old
312033,young
312103,old
312175,old
312216,young
312385,old
312416,young
312421,none
312552,old
312795,none
312803,old
312878,none
312889,old
313228,young
313246,old
313315,old
313341,old
313562,old
313588,old
313627,none
313647,none
313718,old
313735,young
313762,none
313770,old
313872,young
313922,old
313924,old
313955,young
314026,young
314074,none
314112,none
314147,old
314154,young
314193,old
314264,old
314383,old
314667,old
314694,young
314729,none
314757,young
314812,old
314876,none
314880,none
314992,old
314996,none
315018,none
315037,old
315162,none
315338,none
315350,old
315384,young
315448,old
315486,young
315492,young
315565,old
315603,old
315620,none
315641,old
315668,none
315696,old
315705,old
315742,old
315773,old
315810,old
315899,old
315908,young
315939,old
315962,old
315986,none
316007,young
316107,none
316123,young
316147,old
316189,old
316237,young
316254,young
316320,old
316397,none
316404,old
316605,none
316648,none
316795,old
316879,none
316995,old
317015,none
317033,none
317188,old
317330,old
317410,old
317433,old
317448,old
317595,old
317639,none
317797,old
318138,young
318193,none
318200,none
318219,young
318284,old
318314,none
318356,old
318388,none
318442,old
318543,young
318566,old
318570,old
318573,none
318585,old
318702,young
318721,none
318754,young
318778,none
318825,old
318854,young
318888,old
319024,young
319073,young
319184,young
319221,none
319350,old
319369,none
319432,young
319456,old
319647,none
319677,young
319721,none
319726,none
319743,old
319908,old
319933,none
320053,young
320106,young
320180,none
320396,none
320461,young
320480,young
320490,young
320642,old
320670,old
320696,old
320780,none
320843,young
320978,none
321024,none
321107,none
321169,old
321176,old
321214,young
321223,old
321332,old
321333,young
321390,young
321476,old
321674,none
321718,old
321790,old
321804,none
321811,none
321866,none
321867,old
321877,old
321968,old
322029,old
322056,old
322106,old
322163,none
322177,old
322222,young
322261,young
322357,none
322482,old
322503,old
322604,old
322610,none
322848,old
322922,none
322937,old
322944,young
323100,old
323155,none
323263,young
323288,old
323327,young
323356,none
323375,none
323442,old
323496,young
323552,young
323561,none
323639,young
323668,old
323682,old
323726,old
323752,old
323788,old
323799,old
323851,old
323895,none
323930,none
323983,old
324040,young
324051,none
324082,old
324155,none
324158,none
324258,old
324291,none
324322,old
324338,old
324340,old
324419,young
324435,old
324497,old
324500,old
324527,old
324598,young
324614,old
324638,old
324776,old
324872,none
324891,none
324962,none
325043,none
325055,old
325102,old
325157,old
325228,young
325239,old
325327,none
325343,old
325347,old
325351,old
325459,none
325473,young
325483,old
325593,old
325602,young
325623,old
325831,old
325836,none
325838,young
325840,young
325873,none
325885,old
325907,old
325991,old
326021,old
326058,old
326063,old
326086,old
326088,old
326168,none
326230,none
326243,young
326332,young
326368,old
326420,young
326479,none
326510,old
326555,old
326664,old
326702,none
326726,none
326774,young
326814,none
326837,none
326898,none
326928,none
326938,old
326970,old
327005,old
327073,young
327314,none
327436,young
327514,old
327527,none
327592,old
327601,old
327617,young
327665,old
327675,old
327701,old
327864,old
328008,old
328026,old
328068,none
328110,none
328238,old
328283,none
328299,none
328337,young
328368,old
328409,old
328430,none
328462,old
328596,young
328601,old
328728,young
328730,old
328757,old
328791,none
328818,none
328940,young
329008,young
329219,none
329258,young
329307,young
329318,young
329373,old
329455,none
329456,old
329498,old
329717,young
329789,young
329931,none
329932,old
329957,old
330055,none
330065,old
330122,none
330348,old
330478,young
330495,none
330515,none
330699,old
330818,young
330845,none
330880,young
330920,young
330932,old
330955,young
330967,young
330986,old
331138,old
331196,young
331242,none
331250,young
331367,young
331403,old
331529,old
331627,old
331648,none
331686,old
331777,young
331785,old
331790,old
331799,old
331844,old
331856,old
331875,young
331883,old
331959,young
332058,none
332067,old
332096,none
332221,none
332407,none
332607,old
332609,old
332625,old
332627,young
332653,none
332844,old
332845,none
332852,none
332869,young
332877,none
332914,young
332916,old
333020,none
333095,old
333101,young
333150,none
333182,young
333314,young
333402,young
333406,old
333440,none
333538,old
333565,old
333630,none
333656,none
333665,old
333691,young
333730,old
333737,old
333745,none
333756,old
333899,none
333924,young
334021,young
334034,none
334075,old
334085,none
334148,none
334178,young
334185,young
334222,young
334240,young
334291,old
334301,old
334309,old
334321,old
334327,young
334332,old
334399,old
334416,young
334417,young
334483,old
334509,old
334511,young
334609,young
334625,none
334648,young
334713,old
334767,old
334769,old
334782,young
334813,old
334915,young
334928,none
334941,old
335065,old
335103,none
335148,none
335201,old
335207,none
335288,none
335340,old
335374,none
335472,old
335532,young
335578,old
335579,old
335585,old
335587,old
335631,young
335644,old
335670,none
335785,none
335814,old
335839,old
335924,none
335981,old
336044,none
336049,none
336053,young
336101,old
336166,young
336182,old
336232,none
336245,young
336341,young
336355,old
336356,old
336431,young
336487,old
336493,young
336628,old
336629,old
336654,old
336656,none
336802,young
336862,young
336949,old
336961,old
337055,old
337233,young
337264,none
337305,old
337354,old
337375,old
337517,old
337533,young
337563,none
337705,old
337814,old
337827,none
337843,young
337866,old
338007,young
338041,young
338108,old
338207,old
338219,old
338256,old
338291,old
338384,young
338417,none
338600,young
338624,old
338683,young
338703,old
338802,old
338905,none
338948,none
339009,young
339022,old
339058,young
339099,young
339202,none
339245,old
339253,none
339336,old
339346,old
339426,none
339468,young
339703,young
339823,young
339851,old
339890,young
339988,old
340069,old
340209,old
340218,old
340247,none
340308,old
340594,young
340658,old
340704,old
340778,old
340804,old
340841,old
340843,old
340844,young
340922,none
340946,none
341010,young
341017,young
341041,young
341067,young
341111,old
341113,young
341230,none
341401,young
341469,old
341487,young
341603,old
341645,old
341678,young
341681,old
341828,old
341857,old
341921,young
341973,young
342013,none
342051,none
342128,old
342146,none
342165,old
342204,old
342232,young
342271,young
342283,old
342293,young
342302,young
342387,old
342448,none
342521,old
342593,young
342633,old
342650,old
342675,none
342711,young
342765,old
342770,old
342849,young
342869,old
342971,old
343038,old
343062,none
343157,none
343218,old
343394,young
343401,none
343453,old
343524,old
343543,old
343561,none
343706,none
343769,none
343803,young
343820,old
343852,old
343914,young
343937,young
344003,young
344005,none
344013,old
344125,old
344268,old
344271,old
344307,old
344364,old
344410,old
344498,young
344548,old
344832,young
344862,none
344878,none
344955,none
345029,none
345125,old
345139,old
345154,old
345160,young
345229,young
345252,young
345288,none
345294,old
345356,old
345376,none
345385,old
345389,young
345397,old
345400,old
345466,none
345507,old
345520,none
345559,old
345595,old
345665,old
345822,old
345838,old
345848,none
345937,young
345960,old
345961,old
345979,old
345993,young
346089,none
346154,young
346175,none
346185,young
346275,young
346560,none
346589,old
346687,young
346717,young
346774,old
346788,young
346863,young
346965,old
346968,old
346972,none
347018,old
347023,old
347144,old
347170,young
347174,none
347203,old
347228,old
347254,old
347390,old
347535,none
347620,none
347772,none
347848,young
347982,none
347995,old
348059,old
348263,young
348371,old
348379,old
348447,old
348469,none
348522,young
348524,none
348571,old
348701,young
348791,none
348795,old
348838,young
348941,old
348973,young
348982,old
349203,old
349414,old
349430,old
349438,young
349525,none
349559,young
349590,old
349594,young
349611,none
349622,old
349647,none
349676,none
349697,none
349860,young
349926,none
350002,young
350019,young
350099,young
350148,old
350160,young
350167,young
350171,none
350231,old
350267,none
350386,old
350405,old
350416,none
350447,young
350457,old
350463,young
350639,old
350663,young
350679,old
350688,none
350721,old
350855,old
350884,young
350930,old
351130,none
351133,old
351166,young
351335,young
351345,young
351351,none
351463,none
351489,none
351530,none
351577,old
351588,none
351590,old
351683,old
351747,none
351793,old
351823,young
351868,young
351875,none
351887,old
352007,none
352011,old
352027,none
352111,old
352127,none
352184,old
352206,young
352217,old
352235,none
352257,old
352259,young
352302,old
352361,none
352495,young
352496,young
352582,young
352684,old
352694,none
352703,old
352734,young
352760,none
352761,old
353001,old
353051,young
353067,young
353317,old
353321,none
353435,old
353505,young
353593,none
353595,old
353658,old
353666,none
353807,none
353836,none
353866,old
353889,young
353953,old
353968,young
353982,old
354027,none
354132,old
354241,young
354242,young
354254,old
354307,none
354425,old
354460,old
354539,young
354547,old
354559,old
354584,young
354657,none
354685,old
354832,old
354929,none
354948,none
355179,young
355197,young
355214,old
355247,none
355256,old
355257,young
355297,old
355304,young
355342,none
355453,young
355513,old
355552,none
355569,none
355660,young
355762,young
355776,young
355974,young
356043,old
356094,old
356125,none
356248,young
356263,none
356280,none
356414,none
356421,old
356424,old
356427,young
356494,none
356505,old
356531,old
356570,old
356622,old
356632,young
356648,none
356660,old
356708,none
356800,none
356827,none
356877,young
356878,old
356920,old
356950,old
357109,none
357278,old
357291,none
357317,old
357322,none
357356,old
357383,old
357385,old
357402,old
357498,old
357526,none
357529,old
357532,none
357542,old
357586,none
357737,old
357742,none
357743,old
357782,none
357814,none
357816,young
357888,old
357916,young
357943,none
357978,old
358019,young
358055,old
358058,old
358086,none
358149,none
358195,young
358231,young
358268,old
358389,old
358399,old
358502,young
358525,young
358572,young
358596,none
358617,old
358629,old
358884,none
358923,old
358982,none
358994,old
359034,young
359039,young
359066,old
359105,young
359115,old
359126,old
359136,young
359220,none
359232,none
359238,old
359270,old
359356,old
359387,young
359540,none
359589,young
359801,none
359851,none
359864,old
359947,none
360073,old
360182,young
360208,young
360274,young
360328,old
360400,none
360434,none
360447,old
360480,none
360595,young
360600,none
360613,old
360716,young
360730,young
360818,young
360851,young
360876,old
360926,old
360983,young
361022,old
361027,none
361029,old
361046,old
361055,young
361111,old
361140,old
361147,old
361217,young
361238,old
361245,old
361265,old
361382,old
361472,young
361506,none
361521,old
361551,none
361572,old
361623,young
361721,old
361763,none
361804,old
361819,old
361885,old
361913,none
361948,old
361992,young
362005,none
362090,old
362122,old
362343,none
362348,old
362352,none
362368,young
362506,none
362545,old
362563,old
362712,old
362716,old
362812,old
362828,old
362852,old
362869,old
362941,none
363036,old
363119,old
363126,old
363163,old
363181,old
363207,none
363241,old
363272,old
363276,old
363321,young
363403,old
363527,none
363577,young
363581,old
363594,old
363640,young
363645,young
363666,old
363673,young
363831,none
363844,none
363875,old
363902,young
363908,none
363922,none
364031,old
364079,none
364102,old
364113,none
364188,young
364243,old
364256,young
364284,old
364341,old
364592,young
364596,none
364608,none
365035,none
365095,none
365191,old
365194,old
365220,none
365289,young
365317,none
365325,young
365366,young
365404,old
365444,none
365456,old
365521,young
365542,old
365626,young
365652,old
365685,young
365687,young
365701,young
365711,old
365724,old
365735,old
365745,none
365752,old
365851,old
365997,none
366031,old
366095,none
366104,old
366111,old
366137,old
366157,none
366367,young
366502,young
366569,old
366655,old
366659,old
366679,young
366711,old
366748,old
367095,old
367116,old
367128,old
367142,old
367310,old
367398,young
367429,young
367489,old
367578,old
367582,old
367608,young
367610,none
367673,young
367706,old
367710,old
367732,none
367804,young
367818,old
367860,none
367872,none
367891,young
367929,old
367953,young
368041,young
368080,none
368204,none
368220,old
368222,old
368280,young
368367,old
368402,old
368528,old
368565,young
368576,none
368676,old
368752,young
368820,none
368836,old
368844,young
368855,young
368949,young
368980,young
369037,old
369249,old
369259,old
369294,old
369310,young
369322,none
369323,young
369373,old
369393,old
369404,young
369460,old
369461,old
369511,young
369647,old
369763,none
369791,none
369799,young
369840,old
369913,old
369986,young
369997,old
370209,old
370233,old
370270,old
370279,young
370285,old
370315,old
370331,old
370375,young
370413,young
370561,none
370591,old
370602,none
370637,old
370677,old
370701,old
370711,none
370839,old
371058,young
371129,old
371135,young
371216,old
371241,young
371289,young
371309,old
371364,young
371365,old
371427,old
371503,young
371529,none
371552,young
371555,old
371650,young
371699,none
371749,none
371948,none
371957,young
372024,none
372147,young
372220,old
372230,old
372233,old
372258,young
372265,young
372300,old
372494,old
372577,old
372654,old
372731,old
372764,old
372817,none
372844,none
372913,young
373034,young
373075,old
373193,old
373266,old
373289,old
373315,young
373344,young
373356,old
373382,none
373424,none
373571,young
373577,old
373713,old
373768,young
373785,young
373945,young
374051,young
374052,none
374270,old
374342,old
374368,old
374401,old
374559,old
374702,old
374829,old
374858,old
374966,none
374974,young
374982,young
374987,old
375021,none
375063,young
375184,young
375285,old
375324,none
375461,old
375483,young
375490,young
375493,young
375554,none
375606,none
375621,old
375755,young
375812,young
375881,young
375902,young
376059,old
376209,old
376233,young
376236,young
376247,none
376307,old
376342,old
376372,old
376393,old
376416,none
376441,young
376449,none
376450,young
376531,young
376545,young
376549,old
376628,old
376667,old
376679,none
376773,young
376859,none
376891,old
376900,old
376939,young
376959,young
377097,old
377111,young
377113,young
377155,young
377235,none
377239,old
377352,old
377361,old
377385,old
377427,old
377486,none
377577,old
377652,old
377715,young
377730,old
377802,old
377809,none
377949,young
377984,young
378116,old
378126,young
378134,none
378147,old
378169,none
378204,young
378276,none
378334,young
378347,young
378467,young
378482,old
378502,none
378561,young
378667,old
378894,old
378928,old
378940,old
378970,none
379120,old
379162,old
379259,old
379332,old
379402,none
379542,young
379585,young
379667,old
379734,none
379784,old
379837,none
379841,none
379882,none
380088,old
380140,old
380487,young
380516,young
380634,young
380639,young
380711,none
380720,old
380734,none
380754,old
380828,none
380913,young
380979,old
380993,young
381051,young
381108,young
381134,old
381246,old
381255,young
381262,none
381296,old
381332,old
381360,young
381416,old
381430,young
381527,old
381529,old
381607,young
381608,old
381610,young
381639,young
381682,old
381895,none
381925,young
381991,none
382009,old
382041,none
382111,young
382125,old
382263,old
382307,old
382350,none
382411,old
382462,old
382512,old
382557,old
382563,old
382572,none
382625,old
382715,none
382729,old
382737,young
382797,old
382848,young
382855,old
382999,old
383046,young
383066,old
383087,old
383211,old
383223,none
383229,none
383289,old
383322,young
383324,young
383397,young
383419,young
383462,none
383518,old
383703,old
383777,old
383838,old
383842,old
384015,old
384038,young
384089,young
384092,old
384114,old
384136,young
384207,none
384402,none
384416,old
384461,young
384462,old
384531,none
384553,none
384554,none
384596,young
384670,none
384808,old
384811,old
384931,none
384995,young
385029,none
385057,young
385078,old
385154,old
385194,none
385222,young
385248,young
385320,young
385359,young
385377,old
385438,none
385454,old
385508,none
385514,none
385540,young
385580,none
385669,none
385779,old
385861,young
385877,old
385896,young
385912,young
385918,young
386035,young
386089,old
386204,young
386332,old
386559,young
386589,none
386677,young
386707,young
386718,old
386764,young
386821,none
386879,young
386912,old
386968,old
387042,old
387074,old
387079,young
387208,old
387210,none
387250,young
387362,none
387369,young
387463,young
387569,none
387725,young
387773,old
387850,old
388037,old
388056,none
388100,none
388161,old
388215,old
388225,old
388350,young
388395,none
388422,old
388439,young
388453,old
388464,old
388486,old
388531,old
388564,young
388601,none
388654,young
388677,old
388829,old
388903,old
389036,none
389116,old
389197,young
389206,young
389256,old
389258,young
389273,old
389419,old
389453,old
389464,young
389595,none
389644,old
389649,young
389771,young
389812,old
389974,old
390048,old
390068,old
390099,young
390130,old
390137,old
390157,none
390292,young
390298,none
390348,none
390350,young
390401,none
390435,young
390475,none
390585,young
390689,old
390718,none
390731,young
390760,none
390769,old
390841,old
390902,old
391090,none
391140,old
391199,old
391222,none
391255,old
391285,old
391290,none
391365,old
391375,young
391400,old
391463,none
391539,none
391548,old
391603,young
391620,old
391638,young
391642,young
391662,old
391688,none
391722,old
391728,none
391794,none
391837,old
391862,young
391891,none
391933,old
391940,old
392010,none
392022,old
392108,none
392183,young
392212,none
392320,young
392365,young
392392,none
392443,old
392506,old
392511,old
392632,none
392640,young
392764,old
392781,old
392878,young
392967,old
392981,young
392990,none
393004,none
393031,none
393068,old
393075,old
393180,none
393243,young
393511,old
393513,young
393569,none
393674,old
393710,young
393720,young
393743,young
393809,old
393874,old
394033,old
394050,old
394199,old
394206,old
394246,old
394320,none
394322,young
394418,old
394444,none
394460,young
394474,none
394510,young
394559,young
394677,old
